phase,design,variant,checkpoint_name,checkpoint_path,checkpoint_step,recoverable,old_metrics_present,followup_metrics_present,summary_path,legacy_checkpoint_selection_mode,legacy_checkpoint_selection_status
d3_full_propref,D3_HIERARCHICAL_BR2_MEMORY_PROPREF,m10_d3_full_memory_propref_formal,checkpoint_validation_step_44990,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/checkpoints/fold_0/propref_config/checkpoint_validation_step_44990.pt,44990,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
d3_full_propref,D3_HIERARCHICAL_BR2_MEMORY_PROPREF,m10_d3_full_memory_propref_formal,checkpoint_validation_step_45000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/checkpoints/fold_0/propref_config/checkpoint_validation_step_45000.pt,45000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
d3_full_propref,D3_HIERARCHICAL_BR2_MEMORY_PROPREF,m10_d3_full_memory_propref_formal,checkpoint_best,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/checkpoints/fold_0/propref_config/checkpoint_best.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
d3_full_propref,D3_HIERARCHICAL_BR2_MEMORY_PROPREF,m10_d3_full_memory_propref_formal,checkpoint_final,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/checkpoints/fold_0/propref_config/checkpoint_final.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_full_memory_propref_formal/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_2000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_2000.pt,2000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_4000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_4000.pt,4000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_6000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_6000.pt,6000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_8000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_8000.pt,8000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_10000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_10000.pt,10000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_12000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_12000.pt,12000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_14000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_14000.pt,14000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_16000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_16000.pt,16000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_18000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_18000.pt,18000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_validation_step_20000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_validation_step_20000.pt,20000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_best,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_best.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
hard_negative_refresh,D3_HARD_NEGATIVE_REFRESH,m10_d3_hard_negative_refresh,checkpoint_final,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/checkpoints/fold_0/propref_config/checkpoint_final.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_hard_negative_refresh/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_2000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_2000.pt,2000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_4000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_4000.pt,4000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_6000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_6000.pt,6000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_8000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_8000.pt,8000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_10000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_10000.pt,10000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_12000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_12000.pt,12000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_14000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_14000.pt,14000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_16000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_16000.pt,16000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_18000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_18000.pt,18000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_validation_step_20000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_20000.pt,20000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_best,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_best.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
no_context_control,D3_NO_NNUNET_CONTEXT_CONTROL,m10_d3_no_nnunet_context_control,checkpoint_final,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/checkpoints/fold_0/propref_config/checkpoint_final.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_no_nnunet_context_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_1250,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_1250.pt,1250,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_2000.pt,2000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_2500,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_2500.pt,2500,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_3750,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_3750.pt,3750,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_5000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_5000.pt,5000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_6000.pt,6000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_6250,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_6250.pt,6250,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_7500,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_7500.pt,7500,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_8750,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_8750.pt,8750,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_9000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_9000.pt,9000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_validation_step_10000,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_validation_step_10000.pt,10000,True,False,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_best,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_best.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
alignment_control,D3_PAIR_VALID_ALIGNMENT_CONTROL,m10_d3_pair_valid_alignment_control,checkpoint_final,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/checkpoints/fold_0/propref_config/checkpoint_final.pt,,True,True,True,/users/a/e/aereinh/CARE/results/20260711_srr_v3_m10_complete_mechanism_repair/runtime/m10_myops_training_executor/partition_race_retry11/htzhulab/variants/m10_d3_pair_valid_alignment_control/summary.json,legacy_val_patch_loss,LEGACY_PATCH_LOSS_SELECTION
