case_count,checkpoint_path,checkpoint_sha256,command,device,epoch,finished_unix,prefix,returncode,screen_variant,seed,slurm_job_id,timestamp_unix
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch200.pt,74eb2133e8cef3cd29691a50737f86fe6db1bb9bcf03fa4811c111d387641928,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch200.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch200_74eb2133 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch200_74eb2133 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,200,1784860877,screen_student_direct_reliable_seed20260724_epoch200_74eb2133,0,student_direct_reliable,20260724,60342779,1784860847
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch225.pt,d37dd23ce763010fd648e5b1b6df858df021a1bbc33b10f19be31747b5deef3f,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch225.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch225_d37dd23c --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch225_d37dd23c --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,225,1784860908,screen_student_direct_reliable_seed20260724_epoch225_d37dd23c,0,student_direct_reliable,20260724,60342779,1784860878
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch250_dfaf49e5 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch250_dfaf49e5 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,250,1784860939,screen_student_direct_reliable_seed20260724_epoch250_dfaf49e5,0,student_direct_reliable,20260724,60342779,1784860908
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch275.pt,c52c721a6b4db989676193154f523419b07d6edb2fa9c4c8f7ab265a98162d5d,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch275.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch275_c52c721a --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch275_c52c721a --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,275,1784860969,screen_student_direct_reliable_seed20260724_epoch275_c52c721a,0,student_direct_reliable,20260724,60342779,1784860939
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch300.pt,c7039c44b3f3116c2a87fa11f88c23111bc42045230a94ede5e020eadd4b7bc6,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch300.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch300_c7039c44 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch300_c7039c44 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,300,1784861000,screen_student_direct_reliable_seed20260724_epoch300_c7039c44,0,student_direct_reliable,20260724,60342779,1784860969
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch325.pt,b471d9e1aede36504b3613a8a556ed898f567ec6aa7b73c087e3cb1621051f87,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch325.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch325_b471d9e1 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch325_b471d9e1 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,325,1784861030,screen_student_direct_reliable_seed20260724_epoch325_b471d9e1,0,student_direct_reliable,20260724,60342779,1784861000
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch350.pt,922f28b5bc2482ca3cd1c2eaadcd1e984655be2332366f41e71c696a4d88fe73,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch350.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch350_922f28b5 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch350_922f28b5 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,350,1784861061,screen_student_direct_reliable_seed20260724_epoch350_922f28b5,0,student_direct_reliable,20260724,60342779,1784861031
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch375.pt,bf439be465788654c72666ada01b302b0fa2c1746862bfccf9de0f74d8b08469,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch375.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch375_bf439be4 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch375_bf439be4 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,375,1784861091,screen_student_direct_reliable_seed20260724_epoch375_bf439be4,0,student_direct_reliable,20260724,60342779,1784861062
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch400.pt,2618be9dc04c2b680a784567e2ad59ccc2a4ee4fdac42ba178c4c89bcbcba112,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch400.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch400_2618be9d --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch400_2618be9d --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,400,1784861122,screen_student_direct_reliable_seed20260724_epoch400_2618be9d,0,student_direct_reliable,20260724,60342779,1784861092
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch425.pt,0c5647ece76da75b0dff6bc790e7041df123a0d74edade0833fe5def19a3491d,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch425.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch425_0c5647ec --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch425_0c5647ec --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,425,1784861152,screen_student_direct_reliable_seed20260724_epoch425_0c5647ec,0,student_direct_reliable,20260724,60342779,1784861122
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch450.pt,8987dc3b585796ddf12153f07c1c11800805c9fa83860d4191303a79c4e578dd,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch450.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch450_8987dc3b --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch450_8987dc3b --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,450,1784861183,screen_student_direct_reliable_seed20260724_epoch450_8987dc3b,0,student_direct_reliable,20260724,60342779,1784861153
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch475.pt,e285afa1a8c4a90a12ca8e3628abd5c1b646229bb79654d97e5f47478219151b,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch475.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch475_e285afa1 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch475_e285afa1 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,475,1784861213,screen_student_direct_reliable_seed20260724_epoch475_e285afa1,0,student_direct_reliable,20260724,60342779,1784861183
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch500.pt,b428d539f82cb600985d0885852fa510be239ee06c6110eaec3a990c6965ea3a,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch500.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable/seed20260724/epoch500_b428d539 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_seed20260724_epoch500_b428d539 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,500,1784861244,screen_student_direct_reliable_seed20260724_epoch500_b428d539,0,student_direct_reliable,20260724,60342779,1784861214
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch25.pt,a422b41173f125de55ca1f4e108c8d969acc422c952938e1292c2c03343c644e,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch25.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch025_a422b411 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch025_a422b411 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,25,1784861279,screen_student_direct_reliable_legacy_seed20260724_epoch025_a422b411,0,student_direct_reliable_legacy,20260724,60342779,1784861249
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch50.pt,84d7ea0721ebe32331d94d7fdd1bfa58a64f25cd0a674dd31a3110de1c4776a4,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch50.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch050_84d7ea07 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch050_84d7ea07 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,50,1784861313,screen_student_direct_reliable_legacy_seed20260724_epoch050_84d7ea07,0,student_direct_reliable_legacy,20260724,60342779,1784861283
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch75.pt,23e556a0ad3920e9fbafedfb363e2885defb56f73b7242b4a9dee60bc24baf7c,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch75.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch075_23e556a0 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch075_23e556a0 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,75,1784861347,screen_student_direct_reliable_legacy_seed20260724_epoch075_23e556a0,0,student_direct_reliable_legacy,20260724,60342779,1784861317
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch100.pt,fc0bccdc079a2e80747cabaa16d6a29d56d32c37edde672d72aef3490385dc6c,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch100.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch100_fc0bccdc --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch100_fc0bccdc --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,100,1784861381,screen_student_direct_reliable_legacy_seed20260724_epoch100_fc0bccdc,0,student_direct_reliable_legacy,20260724,60342779,1784861351
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch125.pt,3e1214b703be3058a217c901c44b59a25e747225f03324a3359bf2ef2c406c0d,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch125.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch125_3e1214b7 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch125_3e1214b7 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,125,1784861414,screen_student_direct_reliable_legacy_seed20260724_epoch125_3e1214b7,0,student_direct_reliable_legacy,20260724,60342779,1784861384
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch150.pt,774477210062a85103eaf569d04c94a8d5be7e85c8bfa930287abf299b476a5b,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch150.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch150_77447721 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch150_77447721 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,150,1784861448,screen_student_direct_reliable_legacy_seed20260724_epoch150_77447721,0,student_direct_reliable_legacy,20260724,60342779,1784861418
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch175.pt,63ec68b7e2f57a76ed434e48b010184401105a76ce3a898a092e8db8f67c03f6,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch175.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch175_63ec68b7 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch175_63ec68b7 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,175,1784861482,screen_student_direct_reliable_legacy_seed20260724_epoch175_63ec68b7,0,student_direct_reliable_legacy,20260724,60342779,1784861453
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch200.pt,733ec26160e72f3bbc5f94016f88b5a4d988f5d526f1838060c25208ec3f9261,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch200.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch200_733ec261 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch200_733ec261 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,200,1784861518,screen_student_direct_reliable_legacy_seed20260724_epoch200_733ec261,0,student_direct_reliable_legacy,20260724,60342779,1784861487
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch225.pt,dea663bf92492d3d6ddd34374695d99e94e1dfbf193ea5d1c153297894901227,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch225.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch225_dea663bf --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch225_dea663bf --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,225,1784861554,screen_student_direct_reliable_legacy_seed20260724_epoch225_dea663bf,0,student_direct_reliable_legacy,20260724,60342779,1784861524
22,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch250.pt,8410cea69ba143d39e66ffbaa61a9dc265945422c051e4baef8f1b6442e8a6e3,"/users/a/e/aereinh/CARE/envs/env_CARE/bin/python /users/a/e/aereinh/CARE/scripts/inference/run_care_mm_batch10_fair_inference.py --variant student_direct_reliable_legacy --seed 20260724 --checkpoint results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable/checkpoint_epoch250.pt --prediction-dir results/20260724_care_myops_batch10_deadline_rescue/runtime/checkpoint_screening/student_direct_reliable_legacy/seed20260724/epoch250_8410cea6 --output-dir results/20260724_care_myops_batch10_deadline_rescue --prefix screen_student_direct_reliable_legacy_seed20260724_epoch250_8410cea6 --cases Case1021,Case1029,Case1033,Case1045,Case1047,Case1053,Case1062,Case1073,Case1080,Case2007,Case2020,Case2033,Case3004,Case3011,Case3023,Case3038,Case3040,Case6001,Case7005,Case8015,Case8021,Case8023 --device cuda",cuda,250,1784861589,screen_student_direct_reliable_legacy_seed20260724_epoch250_8410cea6,0,student_direct_reliable_legacy,20260724,60342779,1784861558
