feature_source,task_id,probe_model,train_rows,eval_rows,train_cases,eval_cases,status,AUROC,AUPRC,balanced_accuracy,sensitivity,specificity,ECE
PRISM_EDEMA_ROUTED_L0,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L0,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L0,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L0,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.09816265627478728
PRISM_EDEMA_ROUTED_L0,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.24721997487439745
PRISM_EDEMA_ROUTED_L0,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.061992269228486455
PRISM_EDEMA_ROUTED_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.98046875,0.9815359477124184,0.875,0.75,1.0,0.13336454407219483
PRISM_EDEMA_ROUTED_L0,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.97265625,0.9759803921568628,0.875,0.75,1.0,0.11750560964092288
PRISM_EDEMA_ROUTED_L0,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.94921875,0.9426238181752886,0.84375,0.75,0.9375,0.12196701765060425
PRISM_EDEMA_ROUTED_L1,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.96484375,0.9634098030237737,0.78125,0.5625,1.0,0.2159033162587567
PRISM_EDEMA_ROUTED_L1,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.96484375,0.9548940387635241,0.71875,0.4375,1.0,0.17711709664387232
PRISM_EDEMA_ROUTED_L1,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.97265625,0.9680884832079686,0.75,0.5,1.0,0.22948309779167175
PRISM_EDEMA_ROUTED_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.97265625,0.9680884832079686,0.78125,0.5625,1.0,0.2044936556603456
PRISM_EDEMA_ROUTED_L1,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.97265625,0.9680884832079686,0.78125,0.5625,1.0,0.15103014423508554
PRISM_EDEMA_ROUTED_L1,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.96875,0.9648205093517594,0.78125,0.5625,1.0,0.22385111451148987
PRISM_EDEMA_ROUTED_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.98828125,0.9882506127450981,0.75,0.5,1.0,0.21446636536160774
PRISM_EDEMA_ROUTED_L1,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.98046875,0.9789786347231201,0.75,0.5,1.0,0.16898652628886324
PRISM_EDEMA_ROUTED_L1,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.98046875,0.9789786347231201,0.71875,0.4375,1.0,0.2569839060306549
PRISM_EDEMA_ROUTED_L1,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L1,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.06500901964065288
PRISM_EDEMA_ROUTED_L1,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.26500008874151876
PRISM_EDEMA_ROUTED_L1,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.07179492361405317
PRISM_EDEMA_ROUTED_L1,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.96484375,0.9634098030237737,0.78125,0.5625,1.0,0.2159033162587567
PRISM_EDEMA_ROUTED_L1,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.96484375,0.9548940387635241,0.71875,0.4375,1.0,0.17711709664387232
PRISM_EDEMA_ROUTED_L1,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.97265625,0.9680884832079686,0.75,0.5,1.0,0.22948309779167175
PRISM_EDEMA_ROUTED_L2,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.890625,0.8014299426064133,0.65625,0.4375,0.875,0.18112044444196929
PRISM_EDEMA_ROUTED_L2,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.875,0.7895993865203424,0.71875,0.5625,0.875,0.12962770811039664
PRISM_EDEMA_ROUTED_L2,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.876953125,0.7895993865203424,0.65625,0.4375,0.875,0.2139575183391571
PRISM_EDEMA_ROUTED_L2,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,31,32,16,16,PASS,0.93359375,0.9010067546832253,0.8125,0.6875,0.9375,0.17283427734970713
PRISM_EDEMA_ROUTED_L2,P2_nnunet_scar_FN_vs_true_negative,linear_svm,31,32,16,16,PASS,0.93359375,0.9010067546832253,0.8125,0.6875,0.9375,0.13480545276789768
PRISM_EDEMA_ROUTED_L2,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,31,32,16,16,PASS,0.9296875,0.8993202467467174,0.6875,0.4375,0.9375,0.26042771339416504
PRISM_EDEMA_ROUTED_L2,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,30,16,16,PASS,0.9285714285714286,0.8568284889713462,0.8616071428571428,0.7857142857142857,0.9375,0.13139380709828657
PRISM_EDEMA_ROUTED_L2,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,30,16,16,PASS,0.9464285714285714,0.9174904460618745,0.8258928571428572,0.7142857142857143,0.9375,0.08805277932706396
PRISM_EDEMA_ROUTED_L2,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,30,16,16,PASS,0.9330357142857143,0.88063801278087,0.7901785714285714,0.6428571428571429,0.9375,0.1744523326555888
PRISM_EDEMA_ROUTED_L2,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L2,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.9375,0.5,0.46875,0.0,0.9375,0.01276771812618209
PRISM_EDEMA_ROUTED_L2,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.9375,0.5,0.9375,1.0,0.875,0.270705587825163
PRISM_EDEMA_ROUTED_L2,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.96875,0.5,0.90625,1.0,0.8125,0.17586929745533886
PRISM_EDEMA_ROUTED_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.890625,0.8014299426064133,0.65625,0.4375,0.875,0.18112044444196929
PRISM_EDEMA_ROUTED_L2,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.875,0.7895993865203424,0.71875,0.5625,0.875,0.12962770811039664
PRISM_EDEMA_ROUTED_L2,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.876953125,0.7895993865203424,0.65625,0.4375,0.875,0.2139575183391571
PRISM_EDEMA_ROUTED_L3,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.77734375,0.7348950522684791,0.78125,0.75,0.8125,0.038795639412463556
PRISM_EDEMA_ROUTED_L3,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.796875,0.7442441686897332,0.71875,0.625,0.8125,0.035877618852005744
PRISM_EDEMA_ROUTED_L3,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.7265625,0.7218953902377816,0.71875,0.6875,0.75,0.03062334656715393
PRISM_EDEMA_ROUTED_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,28,27,16,16,PASS,0.9034090909090909,0.9046831955922865,0.7869318181818181,0.6363636363636364,0.9375,0.08275882705672849
PRISM_EDEMA_ROUTED_L3,P2_nnunet_scar_FN_vs_true_negative,linear_svm,28,27,16,16,PASS,0.9147727272727273,0.9251127879586378,0.7869318181818181,0.6363636363636364,0.9375,0.04516841902833546
PRISM_EDEMA_ROUTED_L3,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,28,27,16,16,PASS,0.8920454545454545,0.8610972360972362,0.7869318181818181,0.6363636363636364,0.9375,0.11014488780940018
PRISM_EDEMA_ROUTED_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,28,30,16,16,PASS,0.9330357142857143,0.8948186850497775,0.8303571428571428,0.7857142857142857,0.875,0.06696919876775637
PRISM_EDEMA_ROUTED_L3,P3_nnunet_scar_FP_vs_true_negative,linear_svm,28,30,16,16,PASS,0.9151785714285714,0.8836142032570603,0.8303571428571428,0.7857142857142857,0.875,0.0015007418103391013
PRISM_EDEMA_ROUTED_L3,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,28,30,16,16,PASS,0.9129464285714286,0.8496855170727351,0.7544642857142857,0.5714285714285714,0.9375,0.1577126959959666
PRISM_EDEMA_ROUTED_L3,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P5_nnunet_pure_edema_FN,logistic_regression,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P5_nnunet_pure_edema_FN,linear_svm,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P5_nnunet_pure_edema_FN,1x1_convolution,16,18,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_EDEMA_ROUTED_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,1.0,1.0,0.96875,1.0,0.9375,0.06631975527664903
PRISM_EDEMA_ROUTED_L3,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,1.0,1.0,0.875,1.0,0.75,0.3367395729003708
PRISM_EDEMA_ROUTED_L3,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.96875,0.5,0.875,1.0,0.75,0.21520983822205486
PRISM_EDEMA_ROUTED_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.77734375,0.7348950522684791,0.78125,0.75,0.8125,0.038795639412463556
PRISM_EDEMA_ROUTED_L3,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.796875,0.7442441686897332,0.71875,0.625,0.8125,0.035877618852005744
PRISM_EDEMA_ROUTED_L3,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.7265625,0.7218953902377816,0.71875,0.6875,0.75,0.03062334656715393
PRISM_PRIVATE_C0_L0,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_C0_L0,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.54296875,0.5434557268075414,0.5,0.8125,0.1875,0.032736161329133706
PRISM_PRIVATE_C0_L0,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.47265625,0.5059811565246348,0.5,0.9375,0.0625,0.09577608108520508
PRISM_PRIVATE_C0_L0,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_C0_L0,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.5078125,0.5099754345208632,0.5,0.375,0.625,0.09374445346231386
PRISM_PRIVATE_C0_L0,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.482421875,0.5017499294147367,0.5,0.25,0.75,0.08901441097259521
PRISM_PRIVATE_C0_L0,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_C0_L0,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.48828125,0.49965105692499734,0.5,0.375,0.625,0.09374462485286239
PRISM_PRIVATE_C0_L0,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.486328125,0.49872688448558833,0.5,0.25,0.75,0.08960354328155518
PRISM_PRIVATE_C0_L0,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.09375,0.058823529411764705,0.46875,0.0,0.9375,0.29805273242694647
PRISM_PRIVATE_C0_L0,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.09375,0.058823529411764705,0.46875,0.0,0.9375,0.2945247128576153
PRISM_PRIVATE_C0_L0,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.09375,0.058823529411764705,0.46875,0.0,0.9375,0.285900857518701
PRISM_PRIVATE_C0_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.5,0.5,0.5,1.0,0.0,0.0
PRISM_PRIVATE_C0_L0,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.54296875,0.5434557268075414,0.5,0.8125,0.1875,0.032736161329133706
PRISM_PRIVATE_C0_L0,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.47265625,0.5059811565246348,0.5,0.9375,0.0625,0.09577608108520508
PRISM_PRIVATE_C0_L1,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.720703125,0.6325222039956947,0.65625,0.625,0.6875,0.024930371218997327
PRISM_PRIVATE_C0_L1,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.708984375,0.6206691365719751,0.5625,0.4375,0.6875,0.011867471844463573
PRISM_PRIVATE_C0_L1,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.646484375,0.5847042152563589,0.59375,0.4375,0.75,0.13432720303535461
PRISM_PRIVATE_C0_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.736328125,0.8024900081643503,0.75,0.6875,0.8125,0.13509102593336708
PRISM_PRIVATE_C0_L1,P2_nnunet_scar_FN_vs_true_negative,linear_svm,32,32,16,16,PASS,0.720703125,0.7747184881037434,0.625,0.3125,0.9375,0.20032623156019025
PRISM_PRIVATE_C0_L1,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.69140625,0.7501507675438597,0.65625,0.375,0.9375,0.27390894293785095
PRISM_PRIVATE_C0_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,32,16,16,PASS,0.70703125,0.6231411409260674,0.6875,0.6875,0.6875,0.02124176982456466
PRISM_PRIVATE_C0_L1,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,32,16,16,PASS,0.759765625,0.6586477578961847,0.71875,0.75,0.6875,0.048063527353002455
PRISM_PRIVATE_C0_L1,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,32,16,16,PASS,0.783203125,0.7116316669441669,0.71875,0.75,0.6875,0.017134547233581543
PRISM_PRIVATE_C0_L1,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L1,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.90625,0.25,0.90625,1.0,0.8125,0.2612394648769166
PRISM_PRIVATE_C0_L1,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.90625,0.25,0.84375,1.0,0.6875,0.37423733067088105
PRISM_PRIVATE_C0_L1,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.90625,0.25,0.84375,1.0,0.6875,0.27768998987534466
PRISM_PRIVATE_C0_L1,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.720703125,0.6325222039956947,0.65625,0.625,0.6875,0.024930371218997327
PRISM_PRIVATE_C0_L1,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.708984375,0.6206691365719751,0.5625,0.4375,0.6875,0.011867471844463573
PRISM_PRIVATE_C0_L1,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.646484375,0.5847042152563589,0.59375,0.4375,0.75,0.13432720303535461
PRISM_PRIVATE_C0_L2,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.712890625,0.6214319346112824,0.71875,0.6875,0.75,0.013553034410489495
PRISM_PRIVATE_C0_L2,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.740234375,0.6398416002856792,0.75,0.75,0.75,0.026631215241801565
PRISM_PRIVATE_C0_L2,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.728515625,0.6292513225079015,0.75,0.75,0.75,0.013940930366516113
PRISM_PRIVATE_C0_L2,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,31,32,16,16,PASS,0.701171875,0.7507361041736041,0.5625,0.1875,0.9375,0.31235503737887904
PRISM_PRIVATE_C0_L2,P2_nnunet_scar_FN_vs_true_negative,linear_svm,31,32,16,16,PASS,0.69921875,0.7674419312412734,0.59375,0.25,0.9375,0.24292185979240244
PRISM_PRIVATE_C0_L2,P2_nnunet_scar_FN_vs_true_negative,1x1_convolution,31,32,16,16,PASS,0.720703125,0.7816936170554591,0.59375,0.25,0.9375,0.32578277587890625
PRISM_PRIVATE_C0_L2,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,32,30,16,16,PASS,0.7366071428571428,0.6215397280246904,0.65625,0.5,0.8125,0.14432582565454005
PRISM_PRIVATE_C0_L2,P3_nnunet_scar_FP_vs_true_negative,linear_svm,32,30,16,16,PASS,0.703125,0.5715581852910468,0.5580357142857143,0.42857142857142855,0.6875,0.03373006317749466
PRISM_PRIVATE_C0_L2,P3_nnunet_scar_FP_vs_true_negative,1x1_convolution,32,30,16,16,PASS,0.7633928571428572,0.668312058024791,0.6205357142857143,0.42857142857142855,0.8125,0.16375723282496135
PRISM_PRIVATE_C0_L2,P4_pure_edema_vs_normal_myocardium,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P4_pure_edema_vs_normal_myocardium,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P4_pure_edema_vs_normal_myocardium,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P5_nnunet_pure_edema_FN,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P5_nnunet_pure_edema_FN,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P5_nnunet_pure_edema_FN,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P6_nnunet_pure_edema_FP,logistic_regression,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P6_nnunet_pure_edema_FP,linear_svm,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P6_nnunet_pure_edema_FP,1x1_convolution,16,19,,,INSUFFICIENT_SPLIT_DATA,,,,,,
PRISM_PRIVATE_C0_L2,P7_small_scar_vs_normal_myocardium,logistic_regression,21,17,16,16,PASS,0.90625,0.25,0.875,1.0,0.75,0.26773167388793423
PRISM_PRIVATE_C0_L2,P7_small_scar_vs_normal_myocardium,linear_svm,21,17,16,16,PASS,0.9375,0.3333333333333333,0.90625,1.0,0.8125,0.3138974603192034
PRISM_PRIVATE_C0_L2,P7_small_scar_vs_normal_myocardium,1x1_convolution,21,17,16,16,PASS,0.90625,0.25,0.875,1.0,0.75,0.2366774047122282
PRISM_PRIVATE_C0_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,32,32,16,16,PASS,0.712890625,0.6214319346112824,0.71875,0.6875,0.75,0.013553034410489495
PRISM_PRIVATE_C0_L2,P8_boundary_scar_vs_non_scar_myocardium,linear_svm,32,32,16,16,PASS,0.740234375,0.6398416002856792,0.75,0.75,0.75,0.026631215241801565
PRISM_PRIVATE_C0_L2,P8_boundary_scar_vs_non_scar_myocardium,1x1_convolution,32,32,16,16,PASS,0.728515625,0.6292513225079015,0.75,0.75,0.75,0.013940930366516113
PRISM_PRIVATE_C0_L3,P1_scar_vs_normal_myocardium,logistic_regression,32,32,16,16,PASS,0.796875,0.7621050635656615,0.75,0.5625,0.9375,0.1710787479327548
PRISM_PRIVATE_C0_L3,P1_scar_vs_normal_myocardium,linear_svm,32,32,16,16,PASS,0.740234375,0.6452861557302346,0.6875,0.5625,0.8125,0.08256113099517293
PRISM_PRIVATE_C0_L3,P1_scar_vs_normal_myocardium,1x1_convolution,32,32,16,16,PASS,0.73828125,0.6593601026166815,0.65625,0.5,0.8125,0.12553316354751587
