model_id,path,size_bytes,sha256,hash_status,source_commit,code_fingerprint,config_path,config_sha256,split,train_cases,eval_cases,label_semantics,preprocess,decode_rule,metric_implementation,checkpoint_selection_rule,training_budget,status,evidence_quality
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/route_B/round04/executors/B3/selected_checkpoint_reload.json,184,b5680fda828ca7637491e491a92697d3402bd9516a8e85d9bb41a729156079bc,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
MOSAIC_UNBOUND,/users/a/e/aereinh/CARE/results/care_scf/step3_safescar_gate_pause/mosaic_oof_checkpoint_manifest.csv,1985,b9ffabd601e3e9a502a4cf9be4fb602de6029a0688591c7d39cf05af21683e09,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/foreground_mean.json,183,79fa4a4ecc2789659205413b5b436c9fd25dec1e3be8c78ffe83ea9743b0adb5,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/stage1_prior_qc.csv,3915,903e30d8fb115d79ed616f1d39b1ac303d7aff683bed66f22cb1bbd9ee3f6d9e,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/per_case_counts.csv,6503,5d19625b70bbb3628834c4e7430b168ce28b3e52939d3a7b9477a55b14aa1748,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/grouped_diagnostics.md,2594,d114f63c7b9809d1a9b259563c4a61b4268d67e836bb677118a903630c067298,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/grouped_metrics.json,620,36e9d7146063688523fa4633fd2f51030ee06d8389531dccaaaf9316c85a5f41,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/evaluation_summary.json,5985,784234a26004aa5b5d632109797515d90963abba2750515df570fc33e1f7983b,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/fold_0/dice_per_class.json,5821,98038b84b953c0cdfcdb7836df676fbd2aab9482dc07d44c12d987afa4a8a42b,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/aggregate.md,140,7db98ce5a85e4f187307a5e88540de350d85cf52bb9fc12001625b6f6ccff603,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint/aggregate.json,310,e6f6bb3d4514002ee18dd8d3287fc58ad3aa18d5bf9ce017b2a94316b0a28d5d,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/foreground_mean.json,184,fa2fb80f5c07a1f727e7f5820d02c73607b268dda722b27b42f43f97432ea422,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/stage1_prior_qc.csv,3539,816997a577045eaf2b26fc1d88f73e9634eee6a7ec3cf161c95f2c8fd62d12dd,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/per_case_counts.csv,6463,842078fa270eeafd7eb8a1175154ba6cfdbe499002d47b68405b52feb17a393e,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/grouped_diagnostics.md,2493,9cb27ca6b2ef16f3417e97af5653d909b42cc135dacd4af00d1bf79e1fcb23ca,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/grouped_metrics.json,621,b9e1a70c591a2bbbdfaa0f10da72fef263331ceee1c12d8bd9ac4d2f1751c1e3,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/evaluation_summary.json,5943,ba3bac141c69ba54a9444c7295b78aeecd3db4bfa47ad0548c0b249e5f2cb327,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/fold_0/dice_per_class.json,5779,cd2d88953f225930a6bd18883e4d0d7cf0a19fc1002c6be6d8ebcb1493d274e1,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/aggregate.md,140,2dbe981a46534059f8e278a5c5cb83634f46c555fe3ba2a92108cf759e18841d,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_model_final_checkpoint/aggregate.json,311,372ac53ff2210adcd901e5991f59a330256ed8af9a8fe313a8cffe430e589a62,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/foreground_mean.json,183,c69728d9e489844ff25d2dc95c2dbde89a587552446c305ed83ddfb2e9e0d756,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/stage1_prior_qc.csv,5393,3c1c7e25136f507a3918395d89f920b3dfb3c31e2a7a24c7847730bbd73bb7a0,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/per_case_counts.csv,6663,6fd46028b8b1a4e7abe2dd92b6b589769d29039293422d274d04a1635b0b5e64,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/grouped_diagnostics.md,3026,3f86e1ef71425acefe0b328a99813ef64d57c7b16b8c1236680c36a0b277b26c,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/grouped_metrics.json,617,2f4e84bb2d65110038b0dc7925b1ceca670cbb27ab42b3672a9d82232cdfdefe,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/evaluation_summary.json,6116,8cebcb97eaeeade7609186a71977c96e7cc363d8f87f589a1965f118bb27db2f,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/fold_0/dice_per_class.json,5952,2bffe1d3b290f4620bbe355ddf1a018233b3b41f465bb3b12dcbef2799a65af4,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
UNBOUND_CHECKPOINT,/users/a/e/aereinh/CARE/results/metrics/unified/U-MyoPS_round4_lge_only_no_prior_model_final_checkpoint_v2/aggregate.md,140,ea075969c1f28e2f2f789dc7190c90cb8283f52a476102636112e79276bdabad,FULL,,UNBOUND_RECIPE,,,,,,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,LOCAL_FILE_PRESENT,UNBOUND_CHECKPOINT
