phase,case_id,checkpoint_sha256,input_sha256,proposal_sha256,refiner_sha256,final_logits_sha256,final_labels_sha256,baseline_id,deterministic_match
d3_full_propref,Case1023,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,6159f0f2f50c6403c9e6a0ad6a87744ee32614495c6beedf060a6ca2f9888cf8,b0a1874da734b26eaea00f3965f45349d6eb657be31124ab19afc001a57b1072,ea1849f4801a77dd263cd449a5b42a80d4bec083bfb0776ef10e697495abf711,ea1849f4801a77dd263cd449a5b42a80d4bec083bfb0776ef10e697495abf711,a49febf359a01fad469daf8be170307c5180f5e24f262e134b99f6a9fcd5a1d1,clean_baseline_A,true
d3_full_propref,Case1023,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,6159f0f2f50c6403c9e6a0ad6a87744ee32614495c6beedf060a6ca2f9888cf8,b0a1874da734b26eaea00f3965f45349d6eb657be31124ab19afc001a57b1072,ea1849f4801a77dd263cd449a5b42a80d4bec083bfb0776ef10e697495abf711,ea1849f4801a77dd263cd449a5b42a80d4bec083bfb0776ef10e697495abf711,a49febf359a01fad469daf8be170307c5180f5e24f262e134b99f6a9fcd5a1d1,clean_baseline_B,true
d3_full_propref,Case1029,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,175c76861c64b0a05c1256f7d0114edc0d5879468d2e73eedc7fbf415739cb92,3d8be9209fd3024dfba0342503029289acd6819d616607d0e83bcba705977919,9b3c56bbd69f19d4478630700412067ca6a981836922acbef32b3c1e51c522e8,9b3c56bbd69f19d4478630700412067ca6a981836922acbef32b3c1e51c522e8,b83fa31f37b5ee6417c41aae9c5fb3be2e0b25309da49d183f4facd73bbced81,clean_baseline_A,true
d3_full_propref,Case1029,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,175c76861c64b0a05c1256f7d0114edc0d5879468d2e73eedc7fbf415739cb92,3d8be9209fd3024dfba0342503029289acd6819d616607d0e83bcba705977919,9b3c56bbd69f19d4478630700412067ca6a981836922acbef32b3c1e51c522e8,9b3c56bbd69f19d4478630700412067ca6a981836922acbef32b3c1e51c522e8,b83fa31f37b5ee6417c41aae9c5fb3be2e0b25309da49d183f4facd73bbced81,clean_baseline_B,true
d3_full_propref,Case1033,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,84fd65226ca47b5ce9cc19ad74c4117040ba517af76ca7bc24fe6acdcb97f730,d9f08d0db1d4ee38ca73d1c39cb22e22c5357b92d69af52c6bf32d69ed8aef09,0af17c8da1684c27570e3e1ac2a067b1f6b985ccc6e2468411d7e4573202ba1f,0af17c8da1684c27570e3e1ac2a067b1f6b985ccc6e2468411d7e4573202ba1f,eb2e3c78a84536dd2257b432c0e415ed636841b2f747d6f3b5217c63234ae445,clean_baseline_A,true
d3_full_propref,Case1033,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,84fd65226ca47b5ce9cc19ad74c4117040ba517af76ca7bc24fe6acdcb97f730,d9f08d0db1d4ee38ca73d1c39cb22e22c5357b92d69af52c6bf32d69ed8aef09,0af17c8da1684c27570e3e1ac2a067b1f6b985ccc6e2468411d7e4573202ba1f,0af17c8da1684c27570e3e1ac2a067b1f6b985ccc6e2468411d7e4573202ba1f,eb2e3c78a84536dd2257b432c0e415ed636841b2f747d6f3b5217c63234ae445,clean_baseline_B,true
d3_full_propref,Case1040,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,5261312f47e23cd9eb6cf191532b66f365554b0f8dfba0c8f2e6f357106cce37,e48d7a6e62dfacff51938feaa6c421c130477b6cef68614d0964d50e3612ac95,a67df9820b0ac5470dd16f694b25ad516e9aafbabd5b93d213a84893a6358bb5,a67df9820b0ac5470dd16f694b25ad516e9aafbabd5b93d213a84893a6358bb5,69b29eebe5c6834e7e5569ea8cce80a2548a3d3ded124de3fc228e4459cdbc0e,clean_baseline_A,true
d3_full_propref,Case1040,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,5261312f47e23cd9eb6cf191532b66f365554b0f8dfba0c8f2e6f357106cce37,e48d7a6e62dfacff51938feaa6c421c130477b6cef68614d0964d50e3612ac95,a67df9820b0ac5470dd16f694b25ad516e9aafbabd5b93d213a84893a6358bb5,a67df9820b0ac5470dd16f694b25ad516e9aafbabd5b93d213a84893a6358bb5,69b29eebe5c6834e7e5569ea8cce80a2548a3d3ded124de3fc228e4459cdbc0e,clean_baseline_B,true
d3_full_propref,Case1042,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c1783fece49f6773834f31d49b37d50260dbe556b785b18bb25ec18fd25e171c,0625e5cd64ddaded215bb94ab098220f1e722397e7581897ae038a35a713d2c6,562e24c3696469d3ec6f78e588eecc0c77ffa5818b1bae395f2028a36eea6ef8,562e24c3696469d3ec6f78e588eecc0c77ffa5818b1bae395f2028a36eea6ef8,0f92476f3826c02b00e1f6d7c3a4bfaefec1b3402ee79862b3cf4f8f029a87e0,clean_baseline_A,true
d3_full_propref,Case1042,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c1783fece49f6773834f31d49b37d50260dbe556b785b18bb25ec18fd25e171c,0625e5cd64ddaded215bb94ab098220f1e722397e7581897ae038a35a713d2c6,562e24c3696469d3ec6f78e588eecc0c77ffa5818b1bae395f2028a36eea6ef8,562e24c3696469d3ec6f78e588eecc0c77ffa5818b1bae395f2028a36eea6ef8,0f92476f3826c02b00e1f6d7c3a4bfaefec1b3402ee79862b3cf4f8f029a87e0,clean_baseline_B,true
d3_full_propref,Case1045,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,53b78027d05a973747490f9385cdb664e4f68d7d96aff40e243e5b6941cb0b52,3cff35428c1535abc1eeb9ebf9ece672d7b07894b30b06c6106a6de92cb802cd,6b6c2e36d23a99f5cc25bcd8552ca539ad6fc23a53394d911a1d1c8d7f5abc08,6b6c2e36d23a99f5cc25bcd8552ca539ad6fc23a53394d911a1d1c8d7f5abc08,f95872be65e563ccc7ca23e2c1d283fd54f90cd41e90a5d7ef6fef58cd2ef101,clean_baseline_A,true
d3_full_propref,Case1045,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,53b78027d05a973747490f9385cdb664e4f68d7d96aff40e243e5b6941cb0b52,3cff35428c1535abc1eeb9ebf9ece672d7b07894b30b06c6106a6de92cb802cd,6b6c2e36d23a99f5cc25bcd8552ca539ad6fc23a53394d911a1d1c8d7f5abc08,6b6c2e36d23a99f5cc25bcd8552ca539ad6fc23a53394d911a1d1c8d7f5abc08,f95872be65e563ccc7ca23e2c1d283fd54f90cd41e90a5d7ef6fef58cd2ef101,clean_baseline_B,true
d3_full_propref,Case1047,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,23d2ff88e38dc4bc46ee1defcc368283a5955e5e8ed152d06d1fd35b80564b40,ef8aeba71c932447b2145fa49664909f73f49bd042b3c8aa94332aa813de191b,d4b8f730b466daaf698653b1790e86940aeb44762949e330d1b244447300eecd,d4b8f730b466daaf698653b1790e86940aeb44762949e330d1b244447300eecd,6a56317cbb29c21ed11abe15f0eb07e25d7aba596c93dc59bc0e4fff527ad241,clean_baseline_A,true
d3_full_propref,Case1047,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,23d2ff88e38dc4bc46ee1defcc368283a5955e5e8ed152d06d1fd35b80564b40,ef8aeba71c932447b2145fa49664909f73f49bd042b3c8aa94332aa813de191b,d4b8f730b466daaf698653b1790e86940aeb44762949e330d1b244447300eecd,d4b8f730b466daaf698653b1790e86940aeb44762949e330d1b244447300eecd,6a56317cbb29c21ed11abe15f0eb07e25d7aba596c93dc59bc0e4fff527ad241,clean_baseline_B,true
d3_full_propref,Case1053,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,39f2c6ebb2bd473c3f796b2cd1dc664b27bd385c1df5e3fbcc0204d0137f636c,eb23deab38f51265a23638f40108e6ef463b8ca248433736ceca2dcf72167808,9adba3f46805351c9c5a6f1b0f8f276f6b2cfcd647e77618ecefb72de5fcfe1d,9adba3f46805351c9c5a6f1b0f8f276f6b2cfcd647e77618ecefb72de5fcfe1d,13530a5e21d04e85859f3afd4a607f2a1c0229b326018fd13dfb08740e141294,clean_baseline_A,true
d3_full_propref,Case1053,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,39f2c6ebb2bd473c3f796b2cd1dc664b27bd385c1df5e3fbcc0204d0137f636c,eb23deab38f51265a23638f40108e6ef463b8ca248433736ceca2dcf72167808,9adba3f46805351c9c5a6f1b0f8f276f6b2cfcd647e77618ecefb72de5fcfe1d,9adba3f46805351c9c5a6f1b0f8f276f6b2cfcd647e77618ecefb72de5fcfe1d,13530a5e21d04e85859f3afd4a607f2a1c0229b326018fd13dfb08740e141294,clean_baseline_B,true
d3_full_propref,Case1062,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,d2b22d7cc8f230014dfa9246034a66c88edd364b726bb76c354acfa68960fb5d,703c938cef96248be6a44fabc0046f6e2bd5d817ee99f7b307e5d0aa30dd7f98,eefcf38a35ce971c7bf6a8ec9704653b30af040ba344518736009beba4fcb532,eefcf38a35ce971c7bf6a8ec9704653b30af040ba344518736009beba4fcb532,3444733409577b1bb30667a58eeb8d38995faf8e9bb38b13c1deadc36380c891,clean_baseline_A,true
d3_full_propref,Case1062,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,d2b22d7cc8f230014dfa9246034a66c88edd364b726bb76c354acfa68960fb5d,703c938cef96248be6a44fabc0046f6e2bd5d817ee99f7b307e5d0aa30dd7f98,eefcf38a35ce971c7bf6a8ec9704653b30af040ba344518736009beba4fcb532,eefcf38a35ce971c7bf6a8ec9704653b30af040ba344518736009beba4fcb532,3444733409577b1bb30667a58eeb8d38995faf8e9bb38b13c1deadc36380c891,clean_baseline_B,true
d3_full_propref,Case1070,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,e1d5ea3a6810eb011afa58308b19645ef4f0876b44f4420dcd8e4b36e2091eab,746f4381b56a74d412658c3e67082f0617ac7937f58740b5f48d1304657fc48f,723d4d0f1ea6fb26b717c12b01167985dc7056e0d03ea41d37a17175b1049348,723d4d0f1ea6fb26b717c12b01167985dc7056e0d03ea41d37a17175b1049348,5ae95f8e6fcfaa895c85a485e0887d92d2966c184450cf0aff7facf22b7dc51e,clean_baseline_A,true
d3_full_propref,Case1070,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,e1d5ea3a6810eb011afa58308b19645ef4f0876b44f4420dcd8e4b36e2091eab,746f4381b56a74d412658c3e67082f0617ac7937f58740b5f48d1304657fc48f,723d4d0f1ea6fb26b717c12b01167985dc7056e0d03ea41d37a17175b1049348,723d4d0f1ea6fb26b717c12b01167985dc7056e0d03ea41d37a17175b1049348,5ae95f8e6fcfaa895c85a485e0887d92d2966c184450cf0aff7facf22b7dc51e,clean_baseline_B,true
d3_full_propref,Case1073,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c4e553a78760fb55b173fcfed397d02dd01506c652247aeb4d4d60d32178796c,c3e4433c2b68059aa19ad3be74a8360a1372cd1c993c7bd6f9095109eb8e044f,4abe02f019ad57e5622496abdc3427c0f425538fbdaad282d131ef0961dc4bb9,4abe02f019ad57e5622496abdc3427c0f425538fbdaad282d131ef0961dc4bb9,92d5dc330a0d36f33e9b6876ee56430f61f77297c98a81c404f99850a34110d4,clean_baseline_A,true
d3_full_propref,Case1073,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,c4e553a78760fb55b173fcfed397d02dd01506c652247aeb4d4d60d32178796c,c3e4433c2b68059aa19ad3be74a8360a1372cd1c993c7bd6f9095109eb8e044f,4abe02f019ad57e5622496abdc3427c0f425538fbdaad282d131ef0961dc4bb9,4abe02f019ad57e5622496abdc3427c0f425538fbdaad282d131ef0961dc4bb9,92d5dc330a0d36f33e9b6876ee56430f61f77297c98a81c404f99850a34110d4,clean_baseline_B,true
d3_full_propref,Case1080,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,9996a1bb83108decc202cc30757fb065781b434a5bf2b3c0512e2342f7f9033d,d18e5fb2d4c0fc65d5a64da42ec553bd07b78a1922610a1e0e09b648a9165c1a,5de1e1b3955509714ac7c355bf349f97a0d724d2b9d5f2923087845bc24889ee,5de1e1b3955509714ac7c355bf349f97a0d724d2b9d5f2923087845bc24889ee,02517d351e26e493ac7fe322ebc2f55e76d6287da99c4d56ed042de3e43904d3,clean_baseline_A,true
d3_full_propref,Case1080,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,9996a1bb83108decc202cc30757fb065781b434a5bf2b3c0512e2342f7f9033d,d18e5fb2d4c0fc65d5a64da42ec553bd07b78a1922610a1e0e09b648a9165c1a,5de1e1b3955509714ac7c355bf349f97a0d724d2b9d5f2923087845bc24889ee,5de1e1b3955509714ac7c355bf349f97a0d724d2b9d5f2923087845bc24889ee,02517d351e26e493ac7fe322ebc2f55e76d6287da99c4d56ed042de3e43904d3,clean_baseline_B,true
d3_full_propref,Case2002,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,cbc2864f78362b97a92c6e7c802ad83c7188a22022dd4ad6ac5f0f1aa1b9daf6,d2edc6df21dceee031628c2d9a92f660865dd654f71dc8a7d54b52ef60fcdb3b,4162fa4b8b5b751cc8c4774638d652ecbafe95731b50c93c17401e21d2e4d4f2,4162fa4b8b5b751cc8c4774638d652ecbafe95731b50c93c17401e21d2e4d4f2,4715129a09f07dba430f956dda77d4c2159cb7b6f89e75580513e2cbe1136412,clean_baseline_A,true
d3_full_propref,Case2002,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,cbc2864f78362b97a92c6e7c802ad83c7188a22022dd4ad6ac5f0f1aa1b9daf6,d2edc6df21dceee031628c2d9a92f660865dd654f71dc8a7d54b52ef60fcdb3b,4162fa4b8b5b751cc8c4774638d652ecbafe95731b50c93c17401e21d2e4d4f2,4162fa4b8b5b751cc8c4774638d652ecbafe95731b50c93c17401e21d2e4d4f2,4715129a09f07dba430f956dda77d4c2159cb7b6f89e75580513e2cbe1136412,clean_baseline_B,true
d3_full_propref,Case2007,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,e17e67098da9f9a5c9492d1cb67d539f203886e29eaee5d22671794d12e5248f,e8586224131b0348c647cdac65096f4b61ad10595251366e5c261abc9af7df5e,9976a5d0483ddd55bf11a8cfc830e6decd46858c84a7531aec88e4fdfe99dd2a,9976a5d0483ddd55bf11a8cfc830e6decd46858c84a7531aec88e4fdfe99dd2a,a993ddea1cea01569829786a4cfc1fec598d539a8d018003e0cb77782f5488ab,clean_baseline_A,true
d3_full_propref,Case2007,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,e17e67098da9f9a5c9492d1cb67d539f203886e29eaee5d22671794d12e5248f,e8586224131b0348c647cdac65096f4b61ad10595251366e5c261abc9af7df5e,9976a5d0483ddd55bf11a8cfc830e6decd46858c84a7531aec88e4fdfe99dd2a,9976a5d0483ddd55bf11a8cfc830e6decd46858c84a7531aec88e4fdfe99dd2a,a993ddea1cea01569829786a4cfc1fec598d539a8d018003e0cb77782f5488ab,clean_baseline_B,true
d3_full_propref,Case2008,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,2cd5397153a230b45789955e2707a3437cb27cbcfb975d3cc4b61b0f6b2be8ed,c378d2fa6560dfcbb6d4b611ee16ceb62d4c0db59c97bfa0898d4ae5bf77f5a4,fa0d1f212cd0bb02c9891f143639f2a8b733d3335dc30b3fb97132022b4b4b89,fa0d1f212cd0bb02c9891f143639f2a8b733d3335dc30b3fb97132022b4b4b89,da1b9bc0dbe59abadbe1243df90dbd6de8af63cd210f617ddc7dd0f06848cc20,clean_baseline_A,true
d3_full_propref,Case2008,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,2cd5397153a230b45789955e2707a3437cb27cbcfb975d3cc4b61b0f6b2be8ed,c378d2fa6560dfcbb6d4b611ee16ceb62d4c0db59c97bfa0898d4ae5bf77f5a4,fa0d1f212cd0bb02c9891f143639f2a8b733d3335dc30b3fb97132022b4b4b89,fa0d1f212cd0bb02c9891f143639f2a8b733d3335dc30b3fb97132022b4b4b89,da1b9bc0dbe59abadbe1243df90dbd6de8af63cd210f617ddc7dd0f06848cc20,clean_baseline_B,true
d3_full_propref,Case2017,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,1bcaf7c75ba8355881b56eb907bf2a4d500541748d40f9f9ee89161bb6704af0,9b89e73269b5fe933f6e61676f2f3c9be9338852b57eea7a9de0320de37a2760,f31d3a55ba9ea3bbc9970dabed57b60292e3c9f818ca06a82479db61d5d4a935,f31d3a55ba9ea3bbc9970dabed57b60292e3c9f818ca06a82479db61d5d4a935,28cc6dbf9cac9faca175229b7f676c87f9f5e8c45155e8c52b3603c32b86c69e,clean_baseline_A,true
d3_full_propref,Case2017,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,1bcaf7c75ba8355881b56eb907bf2a4d500541748d40f9f9ee89161bb6704af0,9b89e73269b5fe933f6e61676f2f3c9be9338852b57eea7a9de0320de37a2760,f31d3a55ba9ea3bbc9970dabed57b60292e3c9f818ca06a82479db61d5d4a935,f31d3a55ba9ea3bbc9970dabed57b60292e3c9f818ca06a82479db61d5d4a935,28cc6dbf9cac9faca175229b7f676c87f9f5e8c45155e8c52b3603c32b86c69e,clean_baseline_B,true
d3_full_propref,Case2020,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,162b1de2ff7981a0f6ebe3de750e9aade20bd6b92dc67d747b9990b9d9b61d03,ea0972b82df0cf57a79537f2a1a0fc3a5de54b123d6fbc2979ef7ac2783b462e,b394899621c6b12fb81678889c867b788f25102308d310c8488ea8f6be8288cf,b394899621c6b12fb81678889c867b788f25102308d310c8488ea8f6be8288cf,f786252ef4dadacad94382a7a12dcd69346baa144db69318dd7a58c234e3eff8,clean_baseline_A,true
d3_full_propref,Case2020,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,162b1de2ff7981a0f6ebe3de750e9aade20bd6b92dc67d747b9990b9d9b61d03,ea0972b82df0cf57a79537f2a1a0fc3a5de54b123d6fbc2979ef7ac2783b462e,b394899621c6b12fb81678889c867b788f25102308d310c8488ea8f6be8288cf,b394899621c6b12fb81678889c867b788f25102308d310c8488ea8f6be8288cf,f786252ef4dadacad94382a7a12dcd69346baa144db69318dd7a58c234e3eff8,clean_baseline_B,true
d3_full_propref,Case2031,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,8a82cef973e942fe828fbf0cdb48edf13e66c62c64480e917e1dbd509291c65b,cfa0a5b03678ad0efc556c51e27b661fdd76d00e9b98790840e13ddebb76f479,5340752b0b6be5b5d1015ca8c254cdea1266e0476feea1d482203c0a6e836772,5340752b0b6be5b5d1015ca8c254cdea1266e0476feea1d482203c0a6e836772,cbc73b84278a6857739460460bed1045712ef75cf722e56bd04cd4bafbc6a090,clean_baseline_A,true
d3_full_propref,Case2031,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,8a82cef973e942fe828fbf0cdb48edf13e66c62c64480e917e1dbd509291c65b,cfa0a5b03678ad0efc556c51e27b661fdd76d00e9b98790840e13ddebb76f479,5340752b0b6be5b5d1015ca8c254cdea1266e0476feea1d482203c0a6e836772,5340752b0b6be5b5d1015ca8c254cdea1266e0476feea1d482203c0a6e836772,cbc73b84278a6857739460460bed1045712ef75cf722e56bd04cd4bafbc6a090,clean_baseline_B,true
d3_full_propref,Case2033,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,b4c888370e788b2664182160ca35cef1b43745216176507c8f8ed4cfc4022647,9d938f9f5a3fdb5e8c163089afbc9398b98bcbabaf359f1e0030cff2871684f5,ab9b0802969347be6fefa1bd4e8eb6ffa0c6751fe4a9558ae6a090be5ddf2eb3,ab9b0802969347be6fefa1bd4e8eb6ffa0c6751fe4a9558ae6a090be5ddf2eb3,f0c670f167cb407756fa5dfc9ab5a80ef105149d2b6045279a679bb08d6da287,clean_baseline_A,true
d3_full_propref,Case2033,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,b4c888370e788b2664182160ca35cef1b43745216176507c8f8ed4cfc4022647,9d938f9f5a3fdb5e8c163089afbc9398b98bcbabaf359f1e0030cff2871684f5,ab9b0802969347be6fefa1bd4e8eb6ffa0c6751fe4a9558ae6a090be5ddf2eb3,ab9b0802969347be6fefa1bd4e8eb6ffa0c6751fe4a9558ae6a090be5ddf2eb3,f0c670f167cb407756fa5dfc9ab5a80ef105149d2b6045279a679bb08d6da287,clean_baseline_B,true
d3_full_propref,Case3004,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,22e31a3a6bf01eba30aac6ce35152e77020426f9c2943e8ce8337e6e5f4709f8,c314fcd691cf30d426ad99639552baaf582c71343ba80bfe41c7fa477e79dbaf,38163d1a1d39ae7871fc7956836f2e8e75c7442de2b4845443039f7f40c51efa,38163d1a1d39ae7871fc7956836f2e8e75c7442de2b4845443039f7f40c51efa,9158afc4da980d9c6df282cc4fa7a0eea10da2c6392416d1cb066a82255039cc,clean_baseline_A,true
d3_full_propref,Case3004,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,22e31a3a6bf01eba30aac6ce35152e77020426f9c2943e8ce8337e6e5f4709f8,c314fcd691cf30d426ad99639552baaf582c71343ba80bfe41c7fa477e79dbaf,38163d1a1d39ae7871fc7956836f2e8e75c7442de2b4845443039f7f40c51efa,38163d1a1d39ae7871fc7956836f2e8e75c7442de2b4845443039f7f40c51efa,9158afc4da980d9c6df282cc4fa7a0eea10da2c6392416d1cb066a82255039cc,clean_baseline_B,true
d3_full_propref,Case3011,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,41ebeec4f909652a22a3bd62d0e6a517c1bec80138517fea9bcff17736447248,25f0f534597e4b5cd32116fb89f5f4bc619498229b7c27354570e8fde199406d,83cf4452e4579bc310f85fdca676da1ed7b771bc163104a5db9d213dc6bb76eb,83cf4452e4579bc310f85fdca676da1ed7b771bc163104a5db9d213dc6bb76eb,0ba24b30909980b72f0c004ae2f9dfb666bd9beb53392aca015103346681851a,clean_baseline_A,true
d3_full_propref,Case3011,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,41ebeec4f909652a22a3bd62d0e6a517c1bec80138517fea9bcff17736447248,25f0f534597e4b5cd32116fb89f5f4bc619498229b7c27354570e8fde199406d,83cf4452e4579bc310f85fdca676da1ed7b771bc163104a5db9d213dc6bb76eb,83cf4452e4579bc310f85fdca676da1ed7b771bc163104a5db9d213dc6bb76eb,0ba24b30909980b72f0c004ae2f9dfb666bd9beb53392aca015103346681851a,clean_baseline_B,true
d3_full_propref,Case3012,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,4657db9806fa1e8976ec547616baa880cc65d7128820e2b3bcc3295acd3a577c,65ed240a0f0d8cc4f8b929bfe7b833a98461a633fe0a81da16fba334887b992e,56fdec3fbccd5cb2b85972a3a6c0b19f0eb1e676d11cb6d1725c70fe9ec5e614,56fdec3fbccd5cb2b85972a3a6c0b19f0eb1e676d11cb6d1725c70fe9ec5e614,7b2b05b31d755dc5b211e76bd8b9a36b56038dc639e6eb6f5fb971978628bc68,clean_baseline_A,true
d3_full_propref,Case3012,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,4657db9806fa1e8976ec547616baa880cc65d7128820e2b3bcc3295acd3a577c,65ed240a0f0d8cc4f8b929bfe7b833a98461a633fe0a81da16fba334887b992e,56fdec3fbccd5cb2b85972a3a6c0b19f0eb1e676d11cb6d1725c70fe9ec5e614,56fdec3fbccd5cb2b85972a3a6c0b19f0eb1e676d11cb6d1725c70fe9ec5e614,7b2b05b31d755dc5b211e76bd8b9a36b56038dc639e6eb6f5fb971978628bc68,clean_baseline_B,true
d3_full_propref,Case3023,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,3c787e7a98f12a00a90cd5bb73aa3e00d9819eba23c6325b875bc6845a45e890,ea7029e87c88191ff1a6f46d3be0b1f79aa5902b9b062bc292174cde20d2f17b,7eef67ab82a3ac9fe0c7013c8ecc54c4a50b54c6d3a2b888d15238c4769a5e4e,7eef67ab82a3ac9fe0c7013c8ecc54c4a50b54c6d3a2b888d15238c4769a5e4e,d939b80a0326220cca6385f9b805d904b5947f92315dde684a7e779d44f2695a,clean_baseline_A,true
d3_full_propref,Case3023,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,3c787e7a98f12a00a90cd5bb73aa3e00d9819eba23c6325b875bc6845a45e890,ea7029e87c88191ff1a6f46d3be0b1f79aa5902b9b062bc292174cde20d2f17b,7eef67ab82a3ac9fe0c7013c8ecc54c4a50b54c6d3a2b888d15238c4769a5e4e,7eef67ab82a3ac9fe0c7013c8ecc54c4a50b54c6d3a2b888d15238c4769a5e4e,d939b80a0326220cca6385f9b805d904b5947f92315dde684a7e779d44f2695a,clean_baseline_B,true
d3_full_propref,Case3026,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,f7b6448febf49a2b37ef5a91c8d758d41a1749fe0a9e140dfbfdffcce0a41651,5048381b8613ee577cac062acf0f31dedb2f6fcd536128ab943580a49de01a38,307c51ce51c39d55b586554acce59b255944fa4bd6feefb260357e99aee016af,307c51ce51c39d55b586554acce59b255944fa4bd6feefb260357e99aee016af,89c5a4a817162695a3bc597de1330c59f1403d1921964bf3aab956cad0e258dd,clean_baseline_A,true
d3_full_propref,Case3026,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,f7b6448febf49a2b37ef5a91c8d758d41a1749fe0a9e140dfbfdffcce0a41651,5048381b8613ee577cac062acf0f31dedb2f6fcd536128ab943580a49de01a38,307c51ce51c39d55b586554acce59b255944fa4bd6feefb260357e99aee016af,307c51ce51c39d55b586554acce59b255944fa4bd6feefb260357e99aee016af,89c5a4a817162695a3bc597de1330c59f1403d1921964bf3aab956cad0e258dd,clean_baseline_B,true
d3_full_propref,Case3034,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,9c8420ed1ed87d3ed9126cbbe31c972508cb77fe8341909cbdd9af35aba7787c,46c526f8d9b0090cbf497810872e5f00b1190d5b7044f41e0a07ea020e658c2a,743168faa1c91c2b6073a13f78376cb1ae0590aa697dfafbb3f6b5ca38316c7d,743168faa1c91c2b6073a13f78376cb1ae0590aa697dfafbb3f6b5ca38316c7d,7530cf254d0345215b43fc54a925542080bbf77fc48726de8bde09fef81e581a,clean_baseline_A,true
d3_full_propref,Case3034,42377997f1cd5caea25e85fb702c7faede084d9b17a695b503e092e3819b6c49,9c8420ed1ed87d3ed9126cbbe31c972508cb77fe8341909cbdd9af35aba7787c,46c526f8d9b0090cbf497810872e5f00b1190d5b7044f41e0a07ea020e658c2a,743168faa1c91c2b6073a13f78376cb1ae0590aa697dfafbb3f6b5ca38316c7d,743168faa1c91c2b6073a13f78376cb1ae0590aa697dfafbb3f6b5ca38316c7d,7530cf254d0345215b43fc54a925542080bbf77fc48726de8bde09fef81e581a,clean_baseline_B,true
